,Species,Species Name,Scientific Name Authorship,Taxon Rank,Kingdom,Phylum,Class,Order,Family,Genus,Vernacular Name,Number of records
0,https://biodiversity.org.au/afd/taxa/5291343e-fdeb-4a65-8ba5-928f5b96acf5,Gymnorhina tibicen,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Artamidae,Gymnorhina,Australian Magpie,330
1,https://biodiversity.org.au/afd/taxa/97a59c84-af21-4cdc-bac7-a97c5201db42,Rhipidura (Rhipidura) albiscapa,"Gould, 1840",species,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Grey Fantail,250
2,https://biodiversity.org.au/afd/taxa/760401df-b10a-407e-acea-4f2db3f11b4b,Malurus (Malurus) cyaneus,"(Ellis, 1782)",species,Animalia,Chordata,Aves,Passeriformes,Maluridae,Malurus,Superb Fairy-wren,247
3,https://biodiversity.org.au/afd/taxa/2c33a1fd-34f4-48ec-9ae6-38b51f2aa7ea,Cacatua (Cacatua) galerita,"(Latham, 1790)",species,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Sulphur-crested Cockatoo,237
4,https://biodiversity.org.au/afd/taxa/5e0f496f-5045-41ff-8c03-f3c8fd4f8ccd,Platycercus (Platycercus) elegans,"(Gmelin, 1788)",species,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,Crimson Rosella,201
5,https://biodiversity.org.au/afd/taxa/8cecdfa3-4c71-467e-b8fb-312cc347dfa0,Cormobates leucophaea,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Climacteridae,Cormobates,White-throated Treecreeper,180
6,https://biodiversity.org.au/afd/taxa/9b4ad548-8bb3-486a-ab0a-905506c463ea,Eolophus roseicapilla,"(Vieillot, 1817)",species,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Eolophus,Galah,180
7,https://biodiversity.org.au/afd/taxa/378bdcd1-f52a-4907-9f71-0541b05437da,Pachycephala (Alisterornis) rufiventris,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,Rufous Whistler,149
8,https://biodiversity.org.au/afd/taxa/7822040e-291b-4e30-8708-d63f39b0409f,Philemon (Tropidorhynchus) corniculatus,"(Latham, 1790)",species,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Philemon,Noisy Friarbird,148
9,https://biodiversity.org.au/afd/taxa/ce17b284-d607-496a-992f-f3129bfd3997,Grallina cyanoleuca,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Grallina,Magpie-lark,141
10,https://biodiversity.org.au/afd/taxa/8117f68b-5460-4626-8400-e171464e08ad,Corvus coronoides,"Vigors & Horsfield, 1827",species,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Australian Raven,133
11,https://biodiversity.org.au/afd/taxa/eb315a61-418b-4a12-bc98-9096fe17bde9,Strepera (Strepera) graculina,"(Shaw, 1790)",species,Animalia,Chordata,Aves,Passeriformes,Artamidae,Strepera,Pied Currawong,133
12,https://biodiversity.org.au/afd/taxa/62f6a29a-7b0c-4e5c-83ea-0074f99d133b,Acanthiza (Acanthiza) pusilla,"(Shaw, 1790)",species,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Brown-rumped Tit,131
13,https://biodiversity.org.au/afd/taxa/e3103245-2da1-4cc5-952d-49153f466bbf,Pardalotus (Pardalotinus) striatus,"(Gmelin, 1789)",species,Animalia,Chordata,Aves,Passeriformes,Pardalotidae,Pardalotus,Striated Pardalote,130
14,https://biodiversity.org.au/afd/taxa/1fc76c4d-4830-4129-9b86-1c7e944c3c50,Dacelo (Dacelo) novaeguineae,"(Hermann, 1783)",species,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Dacelo,Kookaburra,117
15,https://biodiversity.org.au/afd/taxa/69c22b10-ff42-4bef-bb0f-88dc01a8f96c,Coracina (Coracina) novaehollandiae,"(Gmelin, 1789)",species,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,Black-faced Cuckoo-shrike,117
16,https://biodiversity.org.au/afd/taxa/e8f3c958-c71f-4ee9-b2a0-230bed965e35,Caligavis chrysops,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Caligavis,Yellow-faced Honeyeater,117
17,https://biodiversity.org.au/afd/taxa/7814eae1-111d-4016-aebb-bcd783fa3753,Acanthiza (Subacanthiza) lineata,"Gould, 1838",species,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Striated Tit,114
18,https://biodiversity.org.au/afd/taxa/7af45089-4a0f-4303-a417-1708623809af,Colluricincla (Colluricincla) harmonica,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,Grey Shrike-thrush,112
19,https://biodiversity.org.au/afd/taxa/fe0d4e5e-6bd5-4e46-a77c-00e8cec73410,Zosterops lateralis,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Zosteropidae,Zosterops,Silvereye,107
20,https://biodiversity.org.au/afd/taxa/1c4dce12-16f6-49ab-b578-0673551214fd,Rhipidura (Sauloprocta) leucophrys,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Willie Wagtail,106
21,https://biodiversity.org.au/afd/taxa/8204979f-5302-41ea-943f-01d3c420f7bb,Anthochaera (Anthochaera) carunculata,"(Shaw, 1790)",species,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Anthochaera,Red Wattlebird,100
22,https://biodiversity.org.au/afd/taxa/aa581ac7-f29a-4e72-be0d-48a5e0a64de3,Acanthiza (Geobasileus) chrysorrhoa,"(Quoy & Gaimard, 1830)",species,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Yellow-tail,98
23,https://biodiversity.org.au/afd/taxa/031b2b69-e9fc-44c6-9df9-03c1470d5ec3,Sericornis (Sericornis) frontalis,"(Vigors & Horsfield, 1827)",species,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Sericornis,White-fronted Scrubwren,97
24,https://biodiversity.org.au/afd/taxa/7954bd26-ddb3-4e7e-823c-4a692b7bde74,Chenonetta jubata,"(Latham, 1801)",species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Chenonetta,Australian Wood Duckmaned Goose,88
25,https://biodiversity.org.au/afd/taxa/f933497e-60d2-4f80-bc5e-08d8b1349c2c,Smicrornis brevirostris,"(Gould, 1838)",species,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Smicrornis,Brown Weebill,84
26,https://biodiversity.org.au/afd/taxa/2c1a9dfc-56b2-404d-b8fa-360110d04167,Acanthorhynchus tenuirostris,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Acanthorhynchus,Eastern Spinebill,82
27,https://biodiversity.org.au/afd/taxa/5254fe03-630b-44b2-9233-df51a7b8f25f,Pardalotus (Pardalotus) punctatus,"(Shaw, 1792)",species,Animalia,Chordata,Aves,Passeriformes,Pardalotidae,Pardalotus,Spotted Pardalote,80
28,https://biodiversity.org.au/afd/taxa/daa188cc-adc2-4b8b-92e9-d8f4ee0b28d7,Ptilotula penicillata,"(Gould, 1837)",species,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Ptilotula,White-plumed Honeyeater,77
29,https://biodiversity.org.au/afd/taxa/cb4f06b4-75cc-470e-a238-102e6f913658,Platycercus (Violania) eximius,"(Shaw, 1792)",species,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,Eastern Rosella,76
30,https://biodiversity.org.au/afd/taxa/4e118c73-06a7-4131-bd67-5da5d2d61fd7,Hirundo (Hirundo) neoxena,"Gould, 1843",species,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,Welcome Swallow,73
31,https://biodiversity.org.au/afd/taxa/a5308925-9a41-4a78-91ad-304fdfe272cb,Acanthiza (Geobasileus) reguloides,"Vigors & Horsfield, 1827",species,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Buff-rumped Tit,71
32,https://biodiversity.org.au/afd/taxa/984826e3-cee5-4cc6-b993-ecce9d8dbdaf,Neochmia (Aegintha) temporalis,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Neochmia,Red-browed Finch,61
33,https://biodiversity.org.au/afd/taxa/dadc6ab4-e986-4173-a476-2760b9760061,Sturnus (Sturnus) vulgaris,"Linnaeus, 1758",species,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,Common Starling,60
34,https://biodiversity.org.au/afd/taxa/da6d114d-5398-424d-b4d4-3b53fb53fdeb,Psephotus (Psephotus) haematonotus,"(Gould, 1838)",species,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psephotus,Red-rumped Parrot,58
35,https://biodiversity.org.au/afd/taxa/81be58f5-caf7-4f3d-b1eb-d4f83eb0af5a,Anas (Anas) superciliosa,"Gmelin, 1789",species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Parera,56
36,https://biodiversity.org.au/afd/taxa/8fd1977b-9edf-4ddf-b6cf-24a09db4d18c,Egretta novaehollandiae,"(Latham, 1790)",species,Animalia,Chordata,Aves,Ciconiiformes,Ardeidae,Egretta,Matuka,52
37,https://biodiversity.org.au/afd/taxa/f27f902e-e7a7-4a3b-be0c-13310b16d008,Acanthiza (Subacanthiza) nana,"Vigors & Horsfield, 1827",species,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Little Thornbill,52
38,https://biodiversity.org.au/afd/taxa/adf11871-c02e-4864-83ae-393d528614b7,Nesoptilotis leucotis,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Nesoptilotis,White-eared Honeyeater,51
39,https://biodiversity.org.au/afd/taxa/bdcc0acc-980a-4f51-b8c0-85447ce59bea,Melithreptus (Eidopsarus) brevirostris,"(Vigors & Horsfield, 1827)",species,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,Brown-headed Honeyeater,50
40,https://biodiversity.org.au/afd/taxa/681ea214-3788-4cc6-8b97-0b325d6bba6b,Cracticus torquatus,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Artamidae,Cracticus,Grey Butcherbird,49
41,https://biodiversity.org.au/afd/taxa/601a592a-2fb8-4b9d-821a-d42093504092,Gerygone olivacea,"(Gould, 1838)",species,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Gerygone,Native Canary,45
42,https://biodiversity.org.au/afd/taxa/7bd5c7ad-9cfa-46d1-9a72-090f2961fe70,Corcorax melanorhamphos,"(Vieillot, 1817)",species,Animalia,Chordata,Aves,Passeriformes,Corcoracidae,Corcorax,White-winged Chough,43
43,https://biodiversity.org.au/afd/taxa/cb748125-0c06-4649-8ed8-e379e81e53c1,Tachybaptus novaehollandiae,"(Stephens, 1826)",species,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,Australian Little Grebe,43
44,https://biodiversity.org.au/afd/taxa/320aeab1-aead-4b82-a580-8cd3ae99fdef,Artamus (Angroyan) cyanopterus,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Artamidae,Artamus,Dusky Woodswallow,41
45,https://biodiversity.org.au/afd/taxa/feb4b239-685b-4238-8fef-5b755d9538c9,Oriolus (Mimeta) sagittatus,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Oriolidae,Oriolus,Olive-backed Oriole,40
46,https://biodiversity.org.au/afd/taxa/145b081d-eca7-4d9b-9171-b97e2d061536,Zanda funerea,"(Shaw, 1794)",species,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Zanda,Yellow-tailed Black-cockatoo,39
47,https://biodiversity.org.au/afd/taxa/a7b00ef0-108f-44d9-bf89-a062c8674335,Ocyphaps lophotes,"(Temminck, 1822)",species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ocyphaps,Crested Pigeon,37
48,https://biodiversity.org.au/afd/taxa/0acb965c-c480-4572-b4d2-51f0955ff404,Myiagra (Myiagra) rubecula,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Myiagra,Leaden Flycatcher,35
49,https://biodiversity.org.au/afd/taxa/ee7498bf-c57c-4463-b313-710d4959cc95,Manorina (Myzantha) melanocephala,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Manorina,Noisy Miner,35
50,https://biodiversity.org.au/afd/taxa/2b0e8999-4326-42b9-922a-cfc48a15661a,Eopsaltria (Eopsaltria) australis,"(Shaw, 1790)",species,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Eopsaltria,Eastern Yellow Robin,34
51,https://biodiversity.org.au/afd/taxa/7f0b5430-3e37-4dd4-8dff-d6b288cde445,Turdus merula,"Linnaeus, 1758",species,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Eurasian Blackbird,33
52,https://biodiversity.org.au/afd/taxa/23e2ccef-06b0-4749-abc6-d8a710b94f69,Aquila (Uroaetus) audax,"(Latham, 1801)",species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Wedge-tailed Eagle,32
53,https://biodiversity.org.au/afd/taxa/30edbd1a-6367-4d84-87f1-3566e6cc54d6,Pachycephala (Pachycephala) pectoralis,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,Golden Whistler,29
54,https://biodiversity.org.au/afd/taxa/55213c39-1809-442e-b5fb-03fb99e8d97a,Alisterus scapularis,"(Lichtenstein, 1816)",species,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Alisterus,Australian King-parrot,27
55,https://biodiversity.org.au/afd/taxa/07f2e8c3-1e0c-4a02-8177-bf9b54435b93,Carduelis carduelis,"(Linnaeus, 1758)",species,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,Goldfinch,26
56,https://biodiversity.org.au/afd/taxa/135cc880-f84e-4470-a1c1-fbce3a0ed534,Todiramphus (Todiramphus) sanctus,"(Vigors & Horsfield, 1827)",species,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,Sacred Kingfisher,26
57,https://biodiversity.org.au/afd/taxa/46306d30-cfa1-4528-906b-cae2e9c5c0e8,Vanellus (Lobipluvia) miles,"(Boddaert, 1783)",species,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,Masked Plover,26
58,https://biodiversity.org.au/afd/taxa/6c646af8-06fb-40ae-83aa-3dd001cc4ea6,Callocephalon fimbriatum,"(Grant, 1803)",species,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Callocephalon,Gang-gang Cockatoo,26
59,https://biodiversity.org.au/afd/taxa/34b31e86-7ade-4cba-960f-82a6ae586206,Cacatua (Licmetis) sanguinea,"Gould, 1843",species,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Little Corella,25
60,https://biodiversity.org.au/afd/taxa/a3e5376b-f9e6-4bdf-adae-1e7add9f5c29,Petroica (Petroica) boodang,"(Lesson, 1838)",species,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Petroica,Scarlet Robin,25
61,https://biodiversity.org.au/afd/taxa/d6192a35-3f44-458b-9505-a571955fc476,Ptilonorhynchus violaceus,"(Vieillot, 1816)",species,Animalia,Chordata,Aves,Passeriformes,Ptilonorhynchidae,Ptilonorhynchus,Satin Bowerbird,25
62,https://biodiversity.org.au/afd/taxa/33702f89-60b2-4098-9cb0-20180783514d,Passer (Passer) domesticus,"(Linnaeus, 1758)",species,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,House Sparrow,24
63,https://biodiversity.org.au/afd/taxa/8f2d4aeb-50eb-438f-a145-5f12e356ffd8,Dicaeum (Dicaeum) hirundinaceum,"(Shaw, 1792)",species,Animalia,Chordata,Aves,Passeriformes,Dicaeidae,Dicaeum,Mistletoebird,24
64,https://biodiversity.org.au/afd/taxa/8f6b91ae-4019-490c-a133-73acb05d25e8,Falco (Tinnunculus) cenchroides,"Vigors & Horsfield, 1827",species,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Wala,24
65,https://biodiversity.org.au/afd/taxa/713303da-f7b7-47a9-8ba1-2880941f9d28,Corvus mellori,"Mathews, 1912",species,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Little Raven,23
66,https://biodiversity.org.au/afd/taxa/9f9ddea7-8c74-46df-8ed9-3233d681e354,Merops (Merops) ornatus,"Latham, 1801",species,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Rainbow Bee-eater,23
67,https://biodiversity.org.au/afd/taxa/b609e91e-edc2-4c27-81e1-612bedb89d29,Cacomantis (Cacomantis) variolosus,"(Vigors & Horsfield, 1827)",species,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Cacomantis,Brush Cuckoo,22
68,https://biodiversity.org.au/afd/taxa/1b11ebd1-7e44-4d81-8c12-7141ffddfc78,Myiagra (Seisura) inquieta,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Myiagra,Restless Flycatcher,20
69,https://biodiversity.org.au/afd/taxa/75e90438-cf36-403e-9223-a7d4737b1fd1,Gerygone fusca,"(Gould, 1838)",species,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Gerygone,Fuscous Warbler,20
70,https://biodiversity.org.au/afd/taxa/7d38efed-12ce-4aa3-b51a-67f89b109ded,Petrochelidon (Hylochelidon) nigricans,"(Vieillot, 1817)",species,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,Tree Martin,20
71,https://biodiversity.org.au/afd/taxa/bb53b420-0a1f-4a49-9d1e-2a6154c685a8,Fulica atra,"Linnaeus, 1758",species,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Eurasian Coot,20
72,https://biodiversity.org.au/afd/taxa/f5f5ddd8-ae6a-431b-9e08-3e992b12fa64,Threskiornis moluccus,"(Cuvier, 1829)",species,Animalia,Chordata,Aves,Ciconiiformes,Threskiornithidae,Threskiornis,Black-necked Ibis,20
73,https://biodiversity.org.au/afd/taxa/95efb4b0-67a8-4093-8bda-d55b2fa836be,Melithreptus (Melithreptus) lunatus,"(Vieillot, 1802)",species,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,White-naped Honeyeater,19
74,https://biodiversity.org.au/afd/taxa/efaa935b-e248-456a-b85e-b048b465b676,Anas (Nettion) gracilis,"Buller, 1869",species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Oceanic Teal,19
75,https://biodiversity.org.au/afd/taxa/51829a26-3d88-4238-be5b-354de5174292,Acrocephalus (Acrocephalus) australis,"(Gould, 1838)",species,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,Australian Reed Warbler,18
76,https://biodiversity.org.au/afd/taxa/b5e44fea-a0a2-412b-a1f7-476b3c1e8e03,Gallinula (Gallinula) tenebrosa,"Gould, 1846",species,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,Dusky Moorhen,18
77,https://biodiversity.org.au/afd/taxa/e53a981f-22da-4f2f-a489-85c3ee79473e,Anthus (Anthus) novaeseelandiae,"(Gmelin, 1789)",species,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,Australian Pipit,18
78,https://biodiversity.org.au/afd/taxa/ee694d26-6d4d-4837-99ad-9b25d3454d9d,Aegotheles (Aegotheles) cristatus,"(Shaw, 1790)",species,Animalia,Chordata,Aves,Apodiformes,Aegothelidae,Aegotheles,Australian Owlet-nightjar,18
79,https://biodiversity.org.au/afd/taxa/5f79ff26-59bf-42f4-9a7b-d493b3951974,Climacteris (Climacteris) picumnus,"Temminck, 1824",species,Animalia,Chordata,Aves,Passeriformes,Climacteridae,Climacteris,Brown Treecreeper,17
80,https://biodiversity.org.au/afd/taxa/6e872b58-55d1-443c-a30e-0d90a57e3240,Stagonopleura (Stagonopleura) guttata,"(Shaw, 1796)",species,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Stagonopleura,Diamond Firetail,17
81,https://biodiversity.org.au/afd/taxa/a5b01c33-de02-457a-b1d4-d8a303b29de4,Eurystomus orientalis,"(Linnaeus, 1766)",species,Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Eurystomus,Dollarbird,17
82,https://biodiversity.org.au/afd/taxa/1c97d858-3fbf-451d-9a13-08ecd8dce9b2,Climacteris (Climacterobates) erythrops,"Gould, 1841",species,Animalia,Chordata,Aves,Passeriformes,Climacteridae,Climacteris,Red-browed Treecreeper,16
83,https://biodiversity.org.au/afd/taxa/0628244e-287b-4001-946e-5a41ef056f41,Falco (Ieracidea) berigora,"Vigors & Horsfield, 1827",species,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Chicken Hawk,15
84,https://biodiversity.org.au/afd/taxa/56d25dd8-4282-4cd6-9bc7-baaa0b8adfc4,Acridotheres tristis,"(Linnaeus, 1766)",species,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,Common Myna,15
85,https://biodiversity.org.au/afd/taxa/79c83489-9388-4e71-8718-78a969860907,Rhipidura (Howeavis) rufifrons,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Rufous Fantail,15
86,https://biodiversity.org.au/afd/taxa/7d461feb-7587-49b6-9f8e-897069e3b8a8,Psophodes (Psophodes) olivaceus,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Psophodidae,Psophodes,Eastern Whipbird,15
87,https://biodiversity.org.au/afd/taxa/944960f7-4a3f-4de8-a1fd-0f037af45a23,Menura (Menura) novaehollandiae,"Latham, 1801",species,Animalia,Chordata,Aves,Passeriformes,Menuridae,Menura,Superb Lyrebird,15
88,https://biodiversity.org.au/afd/taxa/408ee81c-6558-4ddf-b732-f9ad7d09f1ae,Cacomantis (Vidgenia) flabelliformis,"(Latham, 1801)",species,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Cacomantis,Fan-tailed Cuckoo,14
89,https://biodiversity.org.au/afd/taxa/53475503-df32-4121-9bb5-b5a013ee8985,Cisticola (Cisticola) exilis,"(Vigors & Horsfield, 1827)",species,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Golden-headed Cisticola,14
90,https://id.biodiversity.org.au/taxon/apni/51286863,Acacia dealbata,Link,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Silver Wattle,14
91,NZOR-6-34659,Chrysococcyx lucidus,Gmelin,species,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Chalcites,Shining Cuckoo,13
92,https://biodiversity.org.au/afd/taxa/31113d80-ed4f-4bb0-9a65-48080e4c6dd1,Haliastur sphenurus,"(Vieillot, 1818)",species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliastur,Whistling Eagle-hawk,13
93,https://biodiversity.org.au/afd/taxa/2869ce8a-8212-46c2-8327-dfb7fabb8296,Vulpes vulpes,"Linnaeus, 1758",species,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Fox,12
94,https://biodiversity.org.au/afd/taxa/7da6fd6f-c180-4e68-b9e7-70d02e6f8448,Phaps (Phaps) chalcoptera,"(Latham, 1790)",species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Phaps,Common Bronzewing,12
95,https://biodiversity.org.au/afd/taxa/cf8e02dd-2a6e-41dc-b14b-0e446444250a,Ardea pacifica,"Latham, 1801",species,Animalia,Chordata,Aves,Ciconiiformes,Ardeidae,Ardea,White-necked Heron,12
96,https://biodiversity.org.au/afd/taxa/fe74e658-4848-437a-a23d-f1001a198552,Petroica (Littlera) phoenicea,"Gould, 1837",species,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Petroica,Flame Robin,12
97,https://biodiversity.org.au/afd/taxa/0b7c528a-4104-4a96-853e-05a37c327067,Microcarbo melanoleucos,"(Vieillot, 1817)",species,Animalia,Chordata,Aves,Pelecaniformes,Phalacrocoracidae,Microcarbo,Little Cormorant,11
98,https://biodiversity.org.au/afd/taxa/49c8e347-c875-4a41-aa97-164e36dedb88,Stizoptera bichenovii,"(Vigors & Horsfield, 1827)",species,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Stizoptera,Double-barred Finch,11
99,https://biodiversity.org.au/afd/taxa/d5a8bde0-f56a-4af9-962a-d168b3e3308b,Coturnix (Coturnix) pectoralis,"Gould, 1837",species,Animalia,Chordata,Aves,Galliformes,Phasianidae,Coturnix,Grey Quail,11
100,https://id.biodiversity.org.au/node/apni/2896620,Cheiranthera linearis,A.Cunn. ex Lindl.,species,Plantae,Charophyta,Equisetopsida,Apiales,Pittosporaceae,Cheiranthera,,11
101,https://biodiversity.org.au/afd/taxa/8bf4b8b0-f432-4e9d-8ea6-08fc20c8090c,Daphoenositta (Neositta) chrysoptera,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Neosittidae,Daphoenositta,Varied Sittella,9
102,https://biodiversity.org.au/afd/taxa/924778ad-245b-400f-a497-af8700c22674,Pyrrholaemus sagittata,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Pyrrholaemus,Speckled Warbler,9
103,https://biodiversity.org.au/afd/taxa/b47a4ecd-416b-458c-886a-1dc3490e8175,Hieraaetus (Hieraaetus) morphnoides,"(Gould, 1841)",species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Hieraaetus,Little Eagle,9
104,https://biodiversity.org.au/afd/taxa/d470af0d-c131-48f7-961d-a55686e6a185,Accipiter (Leucospiza) fasciatus,"(Vigors & Horsfield, 1827)",species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Grey-headed Goshawk,9
105,https://biodiversity.org.au/afd/taxa/f29f01e6-0bfe-4621-b068-42dac6c758dc,Petrochelidon (Petrochelidon) ariel,"(Gould, 1842)",species,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,Fairy Martin,9
106,https://biodiversity.org.au/afd/taxa/f83c15ca-4ff5-4c37-be49-ce49a431f0ca,Cygnus (Chenopis) atratus,"(Latham, 1790)",species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,Black Swan,9
107,https://biodiversity.org.au/afd/taxa/02725816-5d59-41e1-aa00-f7cc41cd66dc,Accipiter (Paraspizias) cirrocephalus,"(Vieillot, 1817)",species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Collared Sparrowhawk,8
108,https://biodiversity.org.au/afd/taxa/083b413f-8746-4788-8dc1-3da495d78a79,Falco (Hierofalco) peregrinus,"Tunstall, 1771",species,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Duck Hawk,8
109,https://biodiversity.org.au/afd/taxa/615bdd63-9e8b-4f8d-9637-489c2a80c281,Aythya (Nyroca) australis,"(Eyton, 1838)",species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Brownhead,8
110,https://biodiversity.org.au/afd/taxa/54f72646-b435-4d47-99e0-632d282a2964,Leucosarcia melanoleuca,"(Latham, 1801)",species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leucosarcia,Wonga Pigeon,7
111,https://biodiversity.org.au/afd/taxa/68fc5ba7-463f-4a86-8314-e42a5a8d0455,Ninox (Ninox) boobook,"(Latham, 1801)",species,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,,7
112,https://biodiversity.org.au/afd/taxa/88ab4486-1ae6-4179-b62e-163fc33fd95f,Falcunculus frontatus,"(Latham, 1801)",species,Animalia,Chordata,Aves,Passeriformes,Falcunculidae,Falcunculus,Crested Shrike-tit,7
